commit,branch1,branch2,merge,rework,wasted,extra,merge_commits_count,files_edited_b1,files_edited_b2,files_edited_intersection,files_edited_union,files_add_b1,files_add_b2,files_add_intersection,files_add_union,files_rm_b1,files_rm_b2,files_rm_intersection,files_rm_union,files_changed_b1,files_changed_b2,files_changed_intersection,files_changed_union,lines_add_b1,lines_add_b2,lines_add_intersection,lines_add_union,lines_rm_b1,lines_rm_b2,lines_rm_intersection,lines_rm_union,lines_changed_b1,lines_changed_b2,lines_changed_intersection,lines_changed_union,commits_b1,commits_b2,commits_total,authors_b1,authors_b2,authors_intersection,authors_union,committers_b1,committers_b2,committers_intersection,committers_union,time_total,time_min_total,time_max_total,time_min_branch,time_max_branch,merge_type,project_commits,developer_commits_in_window_of_time,developer_commits_until_merge,developer_no_merges_in_window_of_time,developer_no_merges_until_merge,developer_merges_in_window_of_time,developer_merges_until_merge,project
2b039acb4ec6af8792c4e212822d3fe359633d16,1225,67,1285,2,11,7,134,21,1,1,21,9,1,0,10,0,0,0,0,30,2,1,31,1050,67,1,1116,175,0,0,175,1218,67,1,1284,36,1,37,6,1,0,7,1,1,0,2,1102941,66711,1041960,-32719,975249,branch,9196,0,5990,0,5443,0,547,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
ece215ed7dc2e0a9d9b068fa309c4822cd73f655,468,8,476,0,0,0,136,39,2,2,39,5,0,0,5,1,0,0,1,45,2,2,45,289,4,0,293,179,4,0,183,463,8,0,471,52,1,53,5,1,1,5,5,1,0,6,3310544,71052,3310497,0,3300888,workspace,6951,13,4403,9,4025,4,378,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
b1d08a8aa824dee1ebf8f1db6b780516c22f0c4b,22,163,185,0,0,0,137,2,7,0,9,0,0,0,0,0,0,0,0,2,7,0,9,13,95,0,108,9,68,0,77,22,162,0,184,1,1,2,1,1,1,1,1,1,1,1,184895,77058,180482,-103424,103424,branch,4181,85,2422,81,2353,4,69,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
e62fbc1c3cad8ce504ccf0538ad9f065d46e223b,207,173,380,0,0,0,138,11,4,1,14,1,2,0,3,1,0,0,1,13,6,1,18,97,150,0,247,110,23,0,133,207,170,0,377,4,1,5,1,1,0,2,1,1,0,2,125286,66537,88248,-20201,21711,workspace,8743,226,5689,223,5153,3,536,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
8b60d430f2095c42daf26f2921359d5c49f0757d,38,10,48,0,0,0,144,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2,14,4,0,18,24,6,0,30,38,10,0,48,3,1,4,1,1,0,2,1,1,0,2,14172,9134,13983,-1742,4849,workspace,5521,23,3335,15,3115,8,220,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
e883ef4eb9a56f2319fb90e405d0612249af5924,677,36,713,0,0,0,146,16,3,2,17,2,0,0,2,0,0,0,0,18,3,2,19,408,31,0,439,269,5,0,274,563,36,0,599,18,2,20,3,1,1,3,3,1,1,3,73139,71935,73095,0,39345,workspace,5317,161,3208,114,3012,47,196,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
b97f1136cd089c17123a264a8b3e0fcf657fc5fc,6,131,137,0,0,0,147,2,3,0,5,0,0,0,0,0,0,0,0,2,3,0,5,4,74,0,78,2,57,0,59,6,131,0,137,2,4,6,1,2,1,2,1,2,1,2,349774,6262,345265,-330416,339070,branch,4286,95,2523,88,2448,7,75,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
e656658af8b833c589f4dda90dac3d09d73cd81f,129,52,181,0,0,0,149,11,3,0,14,0,0,0,0,0,0,0,0,11,3,0,14,85,51,0,136,44,1,0,45,129,52,0,181,11,1,12,2,1,0,3,2,1,0,3,991901,315254,917372,0,743859,workspace,4776,101,2917,86,2797,15,120,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
2f0975bb5de0600f5297a5f5bd563cc135e6c634,67,4,71,0,0,0,150,2,1,0,3,0,0,0,0,0,0,0,0,2,1,0,3,28,2,0,30,39,2,0,41,65,4,0,69,1,1,2,1,1,0,2,1,1,0,2,686604,181561,410903,-229342,229342,workspace,2397,44,723,41,701,3,22,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
d0f6b8eaf8c66927a13834ae549413aea28f4200,15,2,17,0,0,0,157,2,1,0,3,0,0,0,0,0,0,0,0,2,1,0,3,11,2,0,13,4,0,0,4,15,2,0,17,2,1,3,1,1,0,2,1,1,0,2,20947,10952,17070,-6118,15898,workspace,4163,84,2404,80,2336,4,68,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
577eb2b1ae16fe505d6033202bc08b46ee6644e8,14,2,16,0,0,0,158,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2,5,1,0,6,9,1,0,10,14,2,0,16,1,1,2,1,1,0,2,1,1,0,2,315160,69859,314927,-245068,245068,workspace,4812,48,2951,44,2829,4,122,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
716ad5fd8aa3be2cfe46ab3d06fc1c9aee1f27f0,332,125,457,0,0,0,159,9,2,0,11,3,0,0,3,0,0,0,0,12,2,0,14,309,95,0,404,23,30,0,53,331,121,0,452,14,10,24,3,1,0,4,2,1,0,3,118441,42710,112869,15460,109128,workspace,5399,189,3265,138,3062,51,203,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
2b364b34bb85300b30ae25183528c86a64525a85,16,31,47,0,0,0,160,2,2,0,4,0,0,0,0,0,0,0,0,2,2,0,4,6,19,0,25,10,12,0,22,16,31,0,47,3,1,4,2,1,0,3,2,1,0,3,316464,309395,315160,-5532,5765,workspace,4814,49,2952,44,2829,5,123,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
65b31e0cacbdd2dc57a8406b420559f7e5fb4867,872,20,892,0,0,0,161,5,1,0,6,4,0,0,4,1,0,0,1,10,1,0,11,534,11,0,545,338,9,0,347,872,20,0,892,8,2,10,2,1,0,3,2,1,1,2,50596,46911,47458,34525,38549,workspace,5266,141,3181,102,2996,39,185,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
626cefeac35afdf00fb85c01ed66f485f47b53a0,2,31,33,0,0,0,162,1,3,0,4,0,0,0,0,0,0,0,0,1,3,0,4,1,28,0,29,1,3,0,4,2,31,0,33,2,1,3,2,1,1,2,2,1,1,2,26454,23433,26322,-996,2889,workspace,5595,26,3376,20,3142,6,234,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
0deb7c507d85c1f17b31670f617b2f5d2029a16c,232,152,383,1,0,0,163,14,5,4,15,0,0,0,0,0,0,0,0,14,5,4,15,181,121,1,301,51,31,0,82,232,152,1,383,18,1,19,7,1,0,8,7,1,0,8,1516670,1083104,1471915,0,1237032,workspace,5766,24,3474,19,3219,5,255,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
2b1ddc26801abd94fcf5a3cdf312cbf4156843f4,2,9,11,0,0,0,164,1,3,0,4,0,0,0,0,0,0,0,0,1,3,0,4,1,7,0,8,1,2,0,3,2,9,0,11,1,3,4,1,1,0,2,1,1,0,2,4495,3021,3078,0,321,workspace,5599,27,3377,20,3142,7,235,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
4ffa70970dc7219aa71c137c728280b7460ed604,1517,6,1523,0,0,0,165,43,2,0,45,7,0,0,7,2,0,0,2,52,2,0,54,1304,4,0,1308,213,2,0,215,1504,6,0,1510,78,1,79,14,1,0,15,13,1,0,14,5422727,591462,5302325,-263112,4710863,workspace,5601,28,3378,20,3142,8,236,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
33d1c8cc0154266a2a54e9050408422c7884acdf,80,79,159,0,0,0,166,8,3,0,11,2,0,0,2,0,0,0,0,10,3,0,13,63,68,0,131,17,11,0,28,80,78,0,158,10,1,11,3,1,0,4,3,1,0,4,1131250,917088,1094915,-177827,652403,workspace,5700,19,3441,13,3196,6,245,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
f70e3c3297bb0d8f953971a84a1a606351fdda40,1052,115,1167,0,0,0,167,29,8,3,34,3,0,0,3,0,0,0,0,32,8,3,37,807,64,0,871,245,51,0,296,1043,115,0,1158,71,3,74,9,1,0,10,8,1,0,9,1169570,49622,1167382,9792,1127741,branch,5445,165,3290,113,3078,52,212,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
db68c9ca83fa68b420e42b8ce7dfecae751c3773,1579,76,1598,57,56,0,168,20,5,4,21,0,0,0,0,0,0,0,0,20,5,4,21,802,39,28,813,777,37,29,785,1577,76,57,1596,7,3,10,1,1,1,1,1,1,1,1,432311,229058,432176,177898,427418,branch,3466,146,1747,143,1695,3,52,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
616cf6c539eaa9c9dd2808492cf4d94cba9c9a32,5261,648,5909,0,0,0,169,22,5,1,26,1,7,0,8,0,0,0,0,23,12,1,34,5008,646,0,5654,252,2,0,254,5257,648,0,5905,15,9,24,3,1,0,4,3,1,0,4,609108,175457,607812,61893,521031,branch,5011,81,3028,55,2882,26,146,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
3d08ff73e51af510ad8ec3fd5142bc9f2396b84a,1523,80,1603,0,0,0,170,19,3,0,22,0,0,0,0,0,0,0,0,19,3,0,22,775,52,0,827,748,28,0,776,1521,80,0,1601,1,2,3,1,1,1,1,1,1,1,1,49964,135,49891,-48555,49756,branch,3469,148,1750,145,1697,3,53,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
199489c12c69a3a0b55671edfa7d980b43489777,100,5809,5909,0,0,0,172,9,10,0,19,0,2,0,2,0,1,0,1,9,13,0,22,62,2955,0,3017,38,2854,0,2892,97,5809,0,5906,14,2,16,1,1,0,2,1,1,0,2,283763,98013,283308,3,192639,workspace,7201,0,4569,0,4160,0,409,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
e369e60fb457df56cf81a84b5114818dfb023144,348,58,406,0,0,0,173,21,2,0,23,2,0,0,2,0,0,0,0,23,2,0,25,210,33,0,243,138,25,0,163,343,57,0,400,30,1,31,6,1,0,7,6,1,0,7,1936271,181928,1912170,0,1742865,workspace,6844,0,4323,0,3956,0,367,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
a7b64532f54725ebc20f066295307389b8b4cbe0,4,43,47,0,0,0,177,1,9,0,10,0,0,0,0,0,0,0,0,1,9,0,10,2,17,0,19,2,26,0,28,4,43,0,47,1,1,2,1,1,0,2,1,1,0,2,164314,138658,164200,-25542,25542,workspace,5078,103,3082,74,2929,29,153,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
619b2e8ca207b39829b74683cfc514ffbf4ddbbb,477,427,904,0,0,0,178,26,5,1,30,0,11,0,11,0,0,0,0,26,16,1,41,374,333,0,707,103,94,0,197,467,427,0,894,32,16,48,9,1,0,10,9,1,0,10,2004227,1250637,1991273,902587,1973188,workspace,5788,0,3479,0,3222,0,257,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
31713d572a606a487d36c4a4d673b9797cf4a0db,35,17,51,2,0,0,179,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,34,12,1,45,1,5,0,6,35,17,1,51,2,1,3,2,1,1,2,2,1,1,2,855043,820740,855027,-33834,34287,workspace,5525,0,3337,0,3115,0,222,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
649cfb61b85ee4c512365afada0c056c3f8b7148,1304,4,1308,0,0,0,180,42,2,1,43,6,0,0,6,0,0,0,0,48,2,1,49,1092,2,0,1094,212,2,0,214,1297,4,0,1301,47,1,48,8,1,0,9,8,1,0,9,2720620,63881,2720557,0,2803095,workspace,6846,0,4324,0,3956,0,368,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
84f6b1e41a9d0c44ec4a87dfbb5de9f19407b919,51,61,110,6,0,0,181,2,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,45,54,2,97,6,7,0,13,51,61,2,110,4,2,6,2,1,0,3,2,1,0,3,855088,782246,855043,-72328,565266,workspace,5528,0,3338,0,3115,0,223,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
b306405caaaee9b43a61533fdce772ccbe934e1f,101,84,185,0,0,0,184,8,3,0,11,0,0,0,0,0,0,0,0,8,3,0,11,43,75,0,118,58,9,0,67,101,83,0,184,8,2,10,1,1,0,2,1,1,0,2,208339,175044,187126,76061,117353,workspace,4673,88,2832,70,2723,18,109,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
1d268876f8e8f7c1298e3b87cf59f5fd1b0793b8,21,726,747,0,0,0,187,2,4,1,5,0,3,0,3,0,0,0,0,2,7,1,8,17,716,0,733,4,10,0,14,21,726,0,747,4,3,7,2,1,0,3,2,1,0,3,514783,428386,442293,449,192740,workspace,5551,0,3352,0,3125,0,227,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
29706ee02dcfd6f211bf3592babf627baae0a3e9,1393,14,1407,0,0,0,188,49,2,2,49,6,0,0,6,0,0,0,0,55,2,2,55,1142,7,0,1149,251,7,0,258,1386,14,0,1400,58,1,59,9,1,1,9,9,1,1,9,3488111,2071,3488027,-123847,3485956,workspace,6848,0,4325,0,3956,0,369,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
8c579a5daae8debf62334fc91b7e41fee4f0e7a5,208,66,274,0,0,0,189,13,3,0,16,2,0,0,2,0,0,0,0,15,3,0,18,164,46,0,210,44,20,0,64,207,66,0,273,14,1,15,1,1,0,2,1,1,0,2,518544,479536,518262,0,428036,workspace,6268,0,3829,0,3518,0,311,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
c6d3eca44ebc652c7cd2e77930b70454bd7d72d8,1061,4,1065,0,0,0,191,52,2,1,53,3,0,0,3,4,0,0,4,59,2,1,60,704,2,0,706,357,2,0,359,1048,4,0,1052,63,1,64,4,1,1,4,5,1,1,5,2726226,129747,2725883,0,2632136,workspace,7315,0,4607,0,4189,0,418,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
b6d530d8764642dc2f0c0373a6569bd0c0270dc1,25,596,621,0,0,0,194,2,3,1,4,0,1,0,1,0,0,0,0,2,4,1,5,14,596,0,610,11,0,0,11,25,596,0,621,3,2,5,2,2,1,3,2,2,1,3,430002,23873,326527,23850,339263,branch,2943,50,1250,45,1212,5,38,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
8d4eebaff42cfe474042a7dafaa86950640b9e82,214,111,325,0,0,0,197,6,3,0,9,0,4,0,4,0,0,0,0,6,7,0,13,107,100,0,207,107,11,0,118,214,110,0,324,5,2,7,2,1,0,3,2,1,0,3,212299,43262,208084,-164684,180504,workspace,5119,97,3110,78,2952,19,158,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
7358b473fd7e83a0351542bc8a82b0cfc25db5ff,6,1,7,0,0,0,198,2,1,0,3,0,0,0,0,0,0,0,0,2,1,0,3,3,1,0,4,3,0,0,3,6,1,0,7,1,1,2,1,1,0,2,1,1,0,2,103561,87555,103201,-15646,15646,workspace,6820,0,4305,0,3942,0,363,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
b5d3b4f6089eac5320f08911e435a626f90a389d,204,5,209,0,0,0,199,6,2,0,8,4,0,0,4,3,0,0,3,13,2,0,15,58,2,0,60,146,3,0,149,204,5,0,209,2,1,3,1,1,0,2,1,1,0,2,46965,32183,45795,-13419,13612,workspace,6139,0,3720,0,3419,0,301,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
00db1e873706bee47cd49b88ac4eca04c7de8119,11,94,105,0,0,0,201,1,15,0,16,0,0,0,0,0,0,0,0,1,15,0,16,11,50,0,61,0,44,0,44,11,94,0,105,1,11,12,1,1,0,2,1,1,0,2,21650,12354,21477,0,18117,workspace,9643,0,6327,0,5760,0,567,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
a0424d2f8292f5530fe6f2c80b83ba300489615b,122,6,128,0,0,0,202,3,1,0,4,1,0,0,1,0,0,0,0,4,1,0,5,122,3,0,125,0,3,0,3,122,6,0,128,15,1,16,1,1,1,1,1,1,1,1,128450,126242,128396,-2154,22073,branch,2935,49,1244,46,1209,3,35,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
8c181b528a4172ae2c852a68be5bfb97a64dcc25,588,10,598,0,0,0,204,3,2,0,5,1,0,0,1,0,0,0,0,4,2,0,6,588,5,0,593,0,5,0,5,588,10,0,598,2,1,3,1,1,1,1,1,1,1,1,43921,40510,43898,-3388,43844,branch,2938,51,1247,47,1211,4,36,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
d9751f91c43ad96becb6aaf2f5abcd9c0b37754c,1740,151,1891,0,0,0,205,6,2,0,8,5,0,0,5,0,0,0,0,11,2,0,13,1697,97,0,1794,43,54,0,97,1740,149,0,1889,9,1,10,2,1,1,2,2,1,1,2,115702,95445,114975,-10147,19530,workspace,5107,92,3101,73,2945,19,156,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
defcb5b6b1114a7618913ebdf49856cec23e3f96,15854,15,15868,1,0,0,207,136,2,2,136,138,0,0,138,8,0,0,8,282,2,2,282,13387,11,1,13397,2467,4,0,2471,15752,15,1,15766,710,1,711,46,1,0,47,45,1,0,46,25036323,477569,24883519,-377005,24405950,workspace,6233,0,3799,0,3491,0,308,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
761e1edc30a3a61b5e50eea6b1e4bc51aaa1bc24,551,12,563,0,0,0,209,31,1,0,32,3,0,0,3,0,0,0,0,34,1,0,35,398,6,0,404,153,6,0,159,549,12,0,561,40,1,41,4,1,0,5,4,1,0,5,1373353,1317707,1329434,-11727,912791,workspace,6279,0,3838,0,3525,0,313,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
017d44af1de0cb037f95b57ec306cd6b9dd9c3fe,161,59,220,0,0,0,210,4,2,0,6,0,0,0,0,0,0,0,0,4,2,0,6,97,36,0,133,64,23,0,87,161,59,0,220,7,2,9,3,1,0,4,3,1,0,4,255740,139712,203512,65308,177899,branch,5433,169,3283,119,3074,50,209,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
17f71002ae099fe1bbd4ffda4a979bb6c5bab9e1,25,58,83,0,0,0,212,4,5,0,9,0,0,0,0,0,0,0,0,4,5,0,9,21,43,0,64,4,15,0,19,25,57,0,82,3,4,7,1,1,0,2,1,1,0,2,116718,26223,89651,19356,85682,workspace,5412,179,3274,128,3070,51,204,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
087f8757b5b82d33187993721a345ee669606228,325,482,807,0,0,0,213,6,1,0,7,1,0,0,1,0,0,0,0,7,1,0,8,258,275,0,533,67,207,0,274,323,452,0,775,13,3,16,1,1,0,2,1,1,0,2,201853,79626,198775,3433,134938,workspace,6367,0,3914,0,3592,0,322,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
b5782456506d585f4fbc7fd59556f29430c172b8,9,646,655,0,0,0,214,2,2,0,4,0,0,0,0,0,0,0,0,2,2,0,4,4,305,0,309,5,341,0,346,9,642,0,651,2,1,3,1,1,0,2,1,1,0,2,122546,73281,110214,-36933,77456,workspace,5361,165,3243,117,3044,48,199,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
ee4e8632253c72e15ea38b0f60a8ef54aa9c5d09,37,521,558,0,0,0,216,5,4,0,9,0,2,0,2,0,0,0,0,5,6,0,11,23,515,0,538,14,6,0,20,37,521,0,558,4,3,7,2,1,0,3,2,1,0,3,364673,168070,338495,4321,177994,workspace,6960,0,4407,0,4028,0,379,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
43c1978faebe17add5541b0a8e025b2e8d5c511a,1540,23,1563,0,0,0,217,39,2,1,40,6,0,0,6,2,0,0,2,47,2,1,48,1278,21,0,1299,262,2,0,264,1533,23,0,1556,66,1,67,13,1,0,14,12,1,0,13,4362928,274927,3778732,-46846,3503805,workspace,5558,0,3356,0,3127,0,229,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
1ba8066f67d1f8624e679e28fd800e6ade2a9511,2,4589,4591,0,0,0,219,1,59,1,59,0,1,0,1,0,45,0,45,1,105,1,105,1,1839,0,1840,1,2750,0,2751,2,4584,0,4586,1,150,151,1,10,0,11,1,10,0,11,8189402,8061763,8104407,-42644,8068877,branch,4478,2,2,1,1,1,1,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
9be826f9dff48d4397174e502d8e485e45533c60,1498,67,1565,0,1,1,220,18,8,1,25,0,0,0,0,0,0,0,0,18,8,1,25,751,44,0,795,747,23,0,770,1496,67,0,1563,11,10,21,1,2,1,2,1,2,1,2,427796,423038,427631,259028,274590,branch,3456,163,1737,160,1686,3,51,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
a3295f57d56dd60cb92c29228b5783b5eb098cf9,77,4,81,0,0,0,221,4,1,0,5,0,0,0,0,0,0,0,0,4,1,0,5,47,2,0,49,30,2,0,32,77,4,0,81,6,1,7,1,1,0,2,1,1,0,2,55228,11019,54982,0,54841,workspace,6316,0,3869,0,3550,0,319,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
f93d7d06f688654137b5e728601441881ff5aebf,66,6806,6872,2,5,5,222,1,113,1,113,1,21,0,22,0,0,0,0,2,134,1,135,66,4979,1,5044,0,1827,0,1827,66,6313,1,6378,1,113,114,1,6,0,7,1,2,0,3,2665381,1430,2598670,-402779,2597240,branch,9159,0,9,0,8,0,1,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
8883261b6e4ed4188c74c9f65e5170b5b36fa469,440,6,446,0,0,0,225,29,1,0,30,2,0,0,2,0,0,0,0,31,1,0,32,315,4,0,319,125,2,0,127,438,6,0,444,32,1,33,2,1,0,3,2,1,0,3,774430,8623,693674,-75567,685051,workspace,6276,64,3836,57,3524,7,312,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
8f2aa45d69be2f625a8c558744e980bde30c1457,2,60,62,0,0,0,226,1,1,0,2,0,0,0,0,0,0,0,0,1,1,0,2,1,49,0,50,1,11,0,12,2,60,0,62,2,3,5,2,1,0,3,2,1,0,3,211493,144351,211287,-62006,132054,workspace,5423,175,3280,126,3074,49,206,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
884693fea8d2721746c27f370835608d5242fed9,182,237,419,0,0,0,227,2,51,0,53,0,0,0,0,0,0,0,0,2,51,0,53,120,134,0,254,62,103,0,165,167,236,0,403,4,1,5,2,1,1,2,2,1,1,2,135620,70402,135513,-36420,65111,workspace,4726,110,2877,90,2765,20,112,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
9f89269941cc8b15612aaddd6ba44e9dac5293c1,1299,7,1306,0,0,0,228,27,2,1,28,3,0,0,3,2,0,0,2,32,2,1,33,1099,4,0,1103,200,3,0,203,1295,7,0,1302,84,2,86,1,1,0,2,1,1,0,2,1858091,308222,1810524,-559962,1502346,workspace,3360,101,1646,96,1598,5,48,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
9b033672e4302501f11af21dc297a39a9d5960fc,24,11,35,0,0,0,231,2,2,0,4,0,0,0,0,0,0,0,0,2,2,0,4,23,10,0,33,1,1,0,2,24,11,0,35,2,1,3,2,1,0,3,2,1,0,3,264102,177698,215478,0,56789,workspace,6289,8,3846,6,3531,2,315,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
d6ef7a465e0d53f939680fca465d7daec17c7cb9,287,35,322,0,0,0,234,7,2,0,9,0,0,0,0,0,0,0,0,7,2,0,9,241,5,0,246,46,30,0,76,286,35,0,321,8,3,11,1,1,0,2,1,1,0,2,312226,188000,219210,5406,175611,workspace,4662,87,2823,69,2715,18,108,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
6a96090f7832f8f0b51c6812ab9b89cf0b1dfb7e,24,24,48,0,0,0,237,4,2,0,6,0,0,0,0,0,0,0,0,4,2,0,6,19,13,0,32,5,11,0,16,24,24,0,48,3,1,4,1,1,0,2,1,1,0,2,34201,19667,21975,0,12292,workspace,6221,105,3792,94,3486,11,306,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
7672997d18084bf2b12005eb73fd2453245637e4,9,26,35,0,0,0,238,2,2,0,4,0,2,0,2,0,0,0,0,2,4,0,6,4,15,0,19,5,11,0,16,9,26,0,35,1,3,4,1,1,0,2,1,1,0,2,29821,12332,17086,-1012,4754,workspace,5365,168,3244,119,3044,49,200,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
3af753de477c79a06dd40839f5fb2c9da299c20a,2271,43,2313,1,0,0,239,58,1,1,58,9,0,0,9,1,0,0,1,68,1,1,68,1695,24,1,1718,576,19,0,595,2259,42,1,2300,104,1,105,12,1,1,12,12,1,1,12,6043440,51498,6042952,-44294,5991454,workspace,6888,31,4348,20,3975,11,373,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
5db478733034433e7875853a126b43a7f5f6de84,1,23,24,0,0,0,246,1,2,0,3,0,0,0,0,0,0,0,0,1,2,0,3,1,23,0,24,0,0,0,0,1,23,0,24,1,3,4,1,1,0,2,1,1,0,2,144140,89226,125248,-36022,36129,workspace,6227,108,3795,96,3488,12,307,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
5df812f7eb9e2d26ffc26b5ba0644a8ae3016629,1695,19,1707,0,11,3,247,27,2,0,29,1,0,0,1,0,0,0,0,28,2,0,30,880,14,0,894,815,5,0,820,1535,19,0,1554,22,2,24,4,1,0,5,4,1,0,5,487236,52847,470945,-169297,420891,branch,5042,105,3051,75,2901,30,150,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
9575dfc97012e52656c7147e66ec093b9479e8e0,50,1113,1163,0,0,0,249,2,5,0,7,1,4,0,5,0,0,0,0,3,9,0,12,18,1107,0,1125,32,6,0,38,50,1113,0,1163,2,2,4,2,1,0,3,2,1,1,2,184438,146768,184376,68397,142714,branch,8715,215,5662,213,5127,2,535,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
2141e8243e5ab6058400cf87967080d8087ee345,9,38,47,0,0,0,250,3,1,0,4,0,0,0,0,0,0,0,0,3,1,0,4,6,29,0,35,3,9,0,12,9,38,0,47,3,3,6,2,1,0,3,2,1,0,3,359634,80653,282917,-66555,218353,workspace,2958,60,1261,54,1221,6,40,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
74c31abb1aa696760d20efb202369e1cb0ecfd20,3262,97,3359,0,0,0,251,9,4,1,12,74,1,0,75,0,0,0,0,83,5,1,87,3206,73,0,3279,56,24,0,80,3260,97,0,3357,9,3,12,4,1,0,5,3,1,0,4,1280015,351166,1191304,321287,1191201,workspace,6242,59,3804,50,3494,9,310,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
f232a0a720ea4879fe2e6f1b9e1a5c4e20097341,80,205,285,0,0,0,252,12,3,1,14,0,0,0,0,0,0,0,0,12,3,1,14,62,189,0,251,18,16,0,34,80,205,0,285,13,1,14,4,1,0,5,4,1,0,5,3202380,322181,2997070,0,2985343,workspace,6292,10,3848,7,3532,3,316,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
54e33a132bcbb353d6d85100dfe51e53fb3c5ace,31,357,388,0,0,0,254,1,2,0,3,0,0,0,0,0,0,0,0,1,2,0,3,15,243,0,258,16,114,0,130,31,343,0,374,1,1,2,1,1,0,2,1,1,0,2,180614,50349,169296,-118947,118947,workspace,4582,62,2777,54,2681,8,96,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
c552aa24cf9696dee67ea3df42865b9f77b5733f,1212,689,1901,0,0,0,257,4,6,0,10,0,3,0,3,0,0,0,0,4,9,0,13,657,684,0,1341,555,5,0,560,1209,689,0,1898,2,17,19,1,1,1,1,1,1,1,1,541734,519398,541543,313,174950,branch,2474,66,797,65,773,1,24,/Users/tayanemoura/Documents/git/manual_analysis/pandoc/
