commit,wasted
441d5a7084b56fd9874daede2ef90356b3bf9d16,55
a5c29c608fb810f46db5ef0c7400cca5be894844,4
694f9ab1ef141cf80de8f81db6955a17606182af,2
bcccb2c2986bca9307b66a8d681addad54c786ff,4
8076711d4cf9f66b74ac8af37f36c7fc7582b102,2
79f77ce31c6cbe2c8c1163862acdaf2014a85458,12
92186f2d1006c1a2cfcac79a656477f1ddeb34d9,3
0e85a28fa434385d6a0465bf44b95f8820683f56,14
002feaf6e22c80f542d3155cf5af67ee5e945cc8,5
f4f7888bab7061f08c54356c285adaba24383dc0,20
be1e6e7503b2f10b0176201418eb97912cee093f,68
818ff7ff5a192c4b0999b375e555541f05b6730d,4
9c010ba66800fd335cc389c2a2b664216be985ae,4
564909093a318a6520a7bac7353ddea325e9f6fb,4
394b692b70587af74a6957640cab0dce3bc9934d,73
2e6338b47276bf66fc470a44e8c23a8e57daf07f,4
fab8d9717c9c6fe5aa29e9ef1c43bb70f234b8ba,167
df61e4c2415042de3c79a68b1d59d15ba5f21092,4
1466379059201662c9f5685d51ea316447fbb113,9
cbe3f28d0ac7e102edf1dfd7733a303016a1b788,451
4e3185d208666f151e442ba0e9509f1e97ad865e,9
3ea168edeb7a20eae1fccf7da66ac7b8c8c791ba,51
f67309cabe27af33dcfcfb61fe1df39af9b5ab46,24
5b0c70c2499e20529d517b712910d6f4f72e9485,23
a0c0629dd963b00f989172f0c599353b6b288c37,7
9e93e544dc2efa76bce51e59c2435414e38b0291,51
e0250cf3651e6417e0117486a7816b45fb2d34cd,53
9840ca70e75d278c23580b6b7c116e58f2eb9c0f,201
d0ab71ed11c54c40b1c975c713dee8d3993ccdc5,18
9f890a165666a73376c73b3c2bd920345b5c3b79,78
fe3808eddee81ce4712d1e729fa6fe619f1685c8,51
e12f4036786136734b917d5bad641f2f89c3f9d2,5
3c110b009b8efd3650f1b8caf31c331ee775f0ee,17
bba2488f074904069e38865654413ec44d35ec24,24
5ebaf1e1cbee6097264b594dc66177cc1b6daaf2,4
8af7774c7aca6f3b595d0417b92f543ce0c7b537,109
4362f272c0ae280cde833589e5c9c6696bd878d5,20
72df87088c8a6593d66b207140edd32b4d2fb6ee,22
8d193a24f2da825aaf5382e4aa42ab533806b033,111
9ad477d9098b5281cede0bd8525ca90b0e52436d,52
92cbd775687204f9750a09c69f97702719036aab,12
85b7b0c519f8d9491b4c0340329a605cc97c8984,8
3974889614e04f700637b564df737c180d8583ea,5
68939f7682de3e87251c6e08470d5779804ddd6d,17
074e636c5ca1f9e9ab2f1eda1a36e7cb978f9af1,12
1c417bad613dafe77e266f57bbbdf5165c701a54,17
55cada301049cd3a4133ac8349d3f80db2a48b97,29
657c0720361499e573688384d4f6f625ef897bf8,111
110420aac01d6abf850bddb0487226af568a63c6,4
08b597b1f8f2a30b1a5d5a3ce62c926a6f130af5,3
dc021a0218e1d02637ba414c2910a7268587dec4,4
ec59f027ac749f5a10fa7c6243e532bf0bc57f9d,12
9a9f3f151fa2d9cd66fdfdf72722465d11c296bb,4
a3d9a21683557d1e6c4c4018eb7979a9504fff0d,10
067c9c3b6319de80cb165c20dc1da02f7e7c4b8a,2
5afdb3e6b1a06a897ec6d4fe5da1619ae8bef6be,62
8a3d3b624075c56b844cbd0f3d58c6e291c8e18c,29
2ec66ff83d00c3dbef06616e86994bb33d319202,8
8e2105297daecba193ce6f264becd2d5245f2d9d,2
58dd885f9ae7feee002773253e345e11e7142739,35
c82d31808bdcbafb1489cfb5d8e22c5272b484eb,6
2dbc93455c148bbd051549a7ed5c88fb08c853c5,1
1d94a6c48f81f4990c6c6acbd80894615d93cc7f,4
f3b8096bc0e7df9e45db1023d6e6e7bff177d0c4,15
5555d2075a26fc778fb8145473100e94d80a00c8,5
719fde47ca641edd4321f384579438f930bc50eb,4
e688ca102ed304e88d1441141e6e8a74e18aa227,4
1c79ca272de8a94ef7a7cc4352645a1013cf9be3,2
c5fd47fa8a300fc51489a47da94041609545803c,28
34d7f337c1608c72be8c36355018dc894f0560ce,13
40e8967ee161a9d247419e77da745e939f0ddaf8,6
652ffbeaf10a4e33bd60f862049414ec7413f1a7,4
41b394bc612b0b96a8f015ac716ded6ef0ca9e0f,2
7e9c7b623f051eea2e9565a260dae071f873cb42,61
ca0e6fa7317cbc0677f6e90945a61baef3937915,1
020baa0be64b460d48fecdfe13f1adabf6a293cd,7
53ce9905134e042516ddd7a4476dc668c0b094c4,678
2a227fe8799e26fe3c8862438a163f72dca017a5,6
ddfdcd2b5ecce0914c1eefa6269060bdbc879b17,25
10ac6f3ce9ae4065a5b72ddfaded45f75b357518,12
b1eb92a6bcdaa57a150a7493bc29f82cbc36ef99,3
99ba85a0e24bad519a633a1a113d838897bee0b1,13
7066a92f87a418842b9c3ce9995e9c91370f4b62,4
bfb1f44d246f4ed97d5cad9c1eace8a20951ff76,187
5219afc09d8e97e18917738cbc052f903df9a619,44
cfcb9f5e3628fc8e768836cd4b9b377c24221cf9,17
cdba33c45f79900a5dc6c5699acd4b7bdef78745,13
ce9e07e6b67517cfa7603f97702c1645335c0634,4
ec9aef565291b1ab6c809030b2697fcbdde79a60,2
0ee905e243078cd4dfb3afa32777129aeee3bddb,54
29c83d23e8edf47ce423f85d4a2f2081a674a940,2
cc4a6435638fa2a471fef048a3e68eaf7e6e306c,6
21c41e76d7c1ddaadafc9da50e99db51358f3754,6
6bff2b5f6a3dca43bf553866b0f110c47d4ec72d,107
04e4166536d3fb51ee9b9361de2a414fa876ab6e,9
e7b8ec8b6fd85464da473d317593ba061529932c,11
8bbca8de394404772b1544ffd4c42e5731bf770f,27
a236e4e8b840b57cc3975db21a5f54cda59753a9,93
5de85c1029881970dc69e529dc48e277f3b5336c,1
b848eb83479137bbe2c1cc7f8454c20ab7f8fa11,311
f8201cc18b30ae0126376d4e8ea583ef6af0c0d4,6
4c0426c478dc452df2a4b4c27cf7622bd0ff4279,213
4576ee100b9e645ff3a63e36c500ea4b3001a198,925
4bb09bf5a04af7a76f8bb514edf7e755066b81cd,22
6b1ca1709fe5d66eef8292dc9f495cf3182517b4,72
85d28a8656814fbdce9b29abc03bf8efb3122bed,3
a00d4c5956e178296c31a631679618be4910ba5a,90
3731c409890c2edd76ededfbc6038d940d2b0afb,10
0af8ed29e4a756c3e207ac65f479c23ca8ed025b,8
e9d5a6f1c5b65319400a45446ae6523a2296de73,41
566de83883cab02d113fd82b5d3013a770162620,29
027264cb82134c83413810810b24340f6290e11a,2628
493240a522fca34882601fbeeda4e17aa40a0303,88
f351afb5f9dedc33260b8811223dc39c81bbcec3,3
673a2b3818032ccf98f7846e33f54f7b89a41401,2
938adb7abcfb38ab8287e97847010479a116f78c,788
445fdc014017a236fa7aa2645ffad7e8d0b45bee,65
aa56c37c8ac53ddc4ee828406b2185bf20a1e5c7,1
e1f4397e74f0a21c10e74eabb87f6fe601d6791f,3
35bf91c5b55b43f699138c74618afc1f7815ee1c,13
a024c3ce9a502849013a4aa2c0a6de0c9270261c,42
98227ba5fa456b5dacd404e125420c9abf87ff95,19
cc3e7a4c3df9f6de6f4a2f312355dc221d6380f0,1113
349c62410ba92b9513d4a31ec69cbf3ef5240555,35
fd856693defaa922dbee6a2fa90cc23f447cbaef,15
9ac7d8f85d71f50d01d97f33cf0cc9f7707d62a3,13
e2781db62a406114519d55c31dd534db6d60dd0d,16
08dde7567dea076363e3b9f3d02a738390a698fa,36
c9fef27deb992066c27255e22bb906015858a098,2
e760424ddd202e01119592044394d505810ae00a,50
993c2a256dd9bda240883f629b468675644b706c,2
bec3b2041dcc20ab4b06a6b31d09130e1a7166c3,7
52cea9ce9209bf4ee0af6475b7db880e962cb924,23
1caa4123bd83f8b1f8a4e11a8d8539be7d54b105,581
c961ce969a613e08c720cb6aa3cce4bd81cefe3f,3
492eb0aa14b694deb777ff4e75cd9ebe130c4d23,19
6fc762b4fd2c28ef7a0689a1df5ce200e5f5948f,381
b8cdf0472674223227ee52e466eb75fe590a707c,2
15e933b77365b20e3365b1de5b806493494a709f,1
26ed595bd0e66c6982515988de0d858bc56d2362,8
cd8087444bb459c7c62e21913adfef5ec09675cc,69
01a73d6cef70dfa90fdf79f7afd55b817b4c9342,12
040a796dab2721abbbeceb3df8368e59254d6827,292
f32d2939555706365ad1d39aadd5ee7ce1d9fa4f,2
0a319bcce5714f7183b0537892f7d37d7a31493a,17
ae0449314ca61e84c64568546922e91f5d81d500,11
ea3b68c99d24834cc8b20f15635ee9c0c27523d3,68
efc66d69bfb622e874d883e0b304cf18b12e41bd,2
b589b8a7042fa0ba296e0f080c30d853da56b925,3
25d8099beb4c7eb93539f9162af1336ef7130fed,12
2d7f139155dd734860d0731d095db1db9e9550fd,66
31f3c94760b42e16e998dcc0b34e677d1aa431bc,7277
bf8bb94322d92134206392c3f238a58c424b1c9e,32
50ff83e3afa75535bea839873f3e4c2356a979f6,54
7f90fe1b4b8ba6ac007094983f88668f6319ee50,6
2d5e9451de3c7ab00cac6ec4aff290e12a2f190d,138
964912aba56a29acf25c9e216255ea44190f419a,150
ce795ac0f53e4c2e50667ac1bef38b82e945e96d,34
7e343798976991f4320c1c90b8d4fac4c2f9e355,101
c693ccb89a9ed81b90901d958f8e72a7179c7242,14
1203e92181b4c4af4ba1aa0edc1da3ae8447f9b4,8
f479c178943fdaee5f8d92f88658c57bec3e40b3,121
9b89824f20223c6e84c897540456642211d54e7e,2
af26185bdc35bab5183e5016becd048eb50c29a1,7
3c8493074bc43aced247a34d6b981e6f9acde0f1,113
55aedd679a24055e861c3debe0397b2cd05ef1be,53
5da68aff96ff77b0f82d80f250e23c2f3696938b,30
829e43017fa733479a72e6518bb9c1f0da441dc5,104
5682a93841be2bff87262746d58c5e0b67c0dc06,9
653cdf42ee90d11b96c364c7fe627072e33abf32,24
46a35959d8c17f7ae272ca158d05e047d31e736c,53
f790410b6baa4ee53e8a5796e986de0cae78b073,2
0842e32f99105f06ad6b53f580ee777bc4bf9dee,5
abcaacf1acb4c7d7c2df5718fd56a714d4998305,11
36487066ee044d580ce2fdf7aa3989a0036e9313,8
d6a55ab016f0b2c8504ec9fe2387ac6c0ef55dfd,41
988910a277f139aaf79389a0c730d3feb6f585e6,37
0d31a01d3a5c8f52286e9d4ec359542a6faa79f7,15
c52c9f534e6aaa85c7cc0fe078512751002dfa98,2
835bc39b2608c4e8167e06b1c8606acfa09af409,1
27ef7b1bcd0577e3f5bdfc524b42b0548567be20,25
6bfa823b70ec135b59e036106eb403a546145faa,7
dfe0ba46bf484b8b64cd7584353e97ea18912c13,6
de5e00336988ccff74715bcad0c7697ea8c57baf,13
ff584803b7ea31febb3f57124a3702d13c27e24c,13
52b44e9d15c0ee3c118ed68a0c2c737a9eb50ae9,48
217ad40aef9eeeff4e805dec3e980fb16aec3345,302
b14761d1f8372dfe558193b8b754b9f1a858077d,5
ede5946b709513b84e12c6afd6f963e9304214f5,4
bf00132a14b9c0c017404f2a36b9e9213b29e2cd,43
bf312714786a4018e9bf1c7f4c5444d906ae0a37,13
683cbbb72142069aa34ce7065ac8c41caa3ddb6d,23
8e7c8325d202d7cd59cfab4172760a3a5c3799ed,2
75a37b57a59f6701d9443c5f7a0ceec108b27a18,203
1b58f1376132026a7633fea253f0ed67a8392343,29
f233666880afd1f2c0b9902c762df7a8733510a8,7
e8a966e361a7512ecfb03073074c8b9084229e69,2
3c7650a83d3bdca2fd680af722de344b092f65ec,8
c59b80c8d3e46f176172d582f27c14d772e306fc,369
976d173606769e09442d1ab2ca1436ffd96a35be,14
31dfe20dd2fe16c2a3a6816d140b8a32dbdc06ba,36
4fa0e24736bff7d7fbdfb36ed578a1db166817d4,41
85aaa4e6d571e44749f80b8223c07d656bf8e035,13
9400603140db5f44f35942482a3435e4b67e7e79,3
91a0d3af651732d80b5c01777ea1c7ec541ec554,46
0768fee9649ad2c22dd0639030aa33b3127260ee,20
0652ffc69a99683a4e6e86e5550824c878a75c73,383
e1492151fb0c1ad2a9efbb2f2413b60113208b61,393
c16e00618122a7f1217f5174a6c4013eb57421b0,59
da7c918e80ed3aa48bfbdb05fc0d554df40c64d3,9
4a2058bf4e75a657e207cb6ae76b3959fe9b0588,20
909757fabdf8d7f9360a06a81625a58a5ec3e05c,3
dd1b1e32238be7e0abfbc90f546f4c1931915143,7
ee7d01e81a7f54d53a6107eb2ea37fd6598309a9,7
1994a73a6ba424c03080f02e6b98ef96b7079c47,32
6ca48ad044e690c43985aa380cb474f1a3df7b4e,5
9b35242370be013074de4c48ac9156bd9e88d6d6,3
eb0f774d4bfdb1e5cb131f63580417cfb6b47514,4
09656707cc756be57f6848dcd79f562df2698382,1
710b0aa8012a25b646d6c0f0853fddcd79fc5e1b,1
5fb652dddb79feabec91002ed6f5accb6ccb633d,2
f7bc03bcaff5b15e566110f73db0f1fc0d24a717,3
07440c938073c6c83b8b3592dfade690bab9c19e,7
d31c0fcfa55a841bc47d44bedd407b2c623f939a,4
2f9e97b32a7a541095654bed2e8763dd79c98366,1
65dcb544934463db871b667fe2b9dd38d5bf48a4,17
994e09345ef9547be89e99ded3c3f68cd3cf81dd,9
d063bb63cb389648d149bd1d9a886e12ed2e4d47,35
119cf2a44b124ac5ed749589a78233272f4101a1,3
45ba9d8545829e9c3df1b57de0b00256d8eddaac,3
27f77a372b9f5fa5d33c388cd9c3d74b1411d8e3,3
db5effe1a4209e8ace97857e5de0d66a73fe7477,6
647fe2e77733edf6e3a15c490056211bc38ccc20,8
0e15a344c1ce1a0e8c5331c7608d63c384e25a67,2
b7f8d3de2c41de98185c304b4e5b35018a96e451,2
063b26d35857f72b4f9bd24ea509808291f5d6b8,138
4754d4b37275ff42f0a3cfa325c074b30ba33d96,2
c30281164352ac33a06b155730fe669485852669,1
a38eadd7e93de69a060b68891466d82e626623ba,9
86070b8e5a0e0ba087a9ce2a050c00094e29f35b,1
357c62657a3d856262f1454816e5f94b90df54ff,1
18d8398caf91ac585ae162a26ebddc0da756408f,3
89790ba2bfc9d0dc5ad407c5724b6ee616ecde58,3
61c554bd5feee96bbb3ffe62b37b09c824f9287d,12
cb395929e3793189403e473f208a669debe825d0,2
829099545bf32c28236f8caa5558b81d25efcf91,2
9d8fb23747239f6e747000254c91f0510e4eb1e1,3
ee367fadf5c1bcdf07fc0e4440c405ef74211733,4
8cfa7beffc5cb0f38766ff61b7af333e40aeeffe,5
add040ff01cd325dde30e43bda5d603c99f27e8a,2
688331c51ce649b9c884dab620d097a54e4aa3e3,14
03853b1091e4a60c772677aa885e3d7e0ff19a12,10
5f312139dff4072c3482a0b01daafcc1446d70c8,58
0c6f382e855749ec45224a74ba5e07d1db52e6a0,7
39a69d9dfbc7d527018546d7a1a1be99d82dceeb,86
6561aae8a955b9237034a004fc92d7fbb3541491,8
2730a2013daab9a69b021fe107a60e601ec9d688,9
85a52a77ce879e2d41056f31730462fcca11c9ae,1
9cf74191eda3ee6e2bf385a4c230ce5e84e72256,1565
6c9cc21bcca952ca86a6cf08376afa9f3b7a2034,167
90c93fb12948f0b00720df91961a09e187703060,1278
d1256272b16a36868518f38c0068bb6c724613ed,20
e6d0acd4383d9400d3c6f174e3d8abb98ec38818,2
8b4d6cc809c2e67e8e32b3e46e011f78282c5710,13
231fd4411ff35762cb82145c9bebc2dd1db191e0,127
0054bbd6648318a2b1e6dd66adb38f5d3acb922d,4
3428a9b8d5ae8ad6d98633f7c4977adbe7c990bd,6
3dd44e507536e85d81e4f10d1a9bf8fc6082d9ab,2
4e160ecdbc0561068f2e690f8e9ec714e28497d0,26
cbd4a1dbdeda9178b6a59b06a04652ed5c06da19,4
be4ae3f532d13deb0916f950d3bbc60c0f04fd85,4
c065255bba62ebef145f80cd8d805ef1a9eca133,6
094a4968188b0129d674c1369bad45a86cd0d46d,82
343643fdca4f438020e6a035cb9660ed772e7c88,2
b3fa78cea14c3181e9ff64119856a7fd0b0e8f3a,3
013aa222c624c62fd61eb033803bc297b6681ea0,6
5b03caf9491d3f4a1ddbb5e1c9e7e619c4390af5,2
a6c455cf6bb239280cae19e0eb94fa453ced2db7,1
6f9be8120d2933268733eded5d6c0eb92341e788,3
b58c1dd63268e6805fd3423bdecb8f4530e1cae2,8
830be99ae1679f852ef3bb7da427579008aa3887,43
5628b9f5fb92a72fa35a46520cf6c4dc1942de25,6
146e498c9eb1fe7a17191b910fd481ddc9c260ba,38
0fd76d77d60a9df9ceaa643ec7444106e111fa0e,6
23290c86bfe6797da2865bfbd238588fe5398ca2,4
0acc170aad995012da9610063b1f39e8f10eccf8,31
4ebfcd62af117ed7f343a0e52709a6409e0913f4,55
6537b89843e227b5d78a9832ba66781465edb81b,12
bc987cf91dd9975b0949bb5f91b9f266ca53e0ff,3
14b583475607113a70796f5fa1477b880a950c8b,698
d49ca877d0e4cd953a28be41f3df8724f0179918,164
51f977c2c4b39d80ed39107a21b1647abce1acca,21
365e0652f94df616a5b94b2ad8602d1a1d875597,7
b112e25dde39a86befaed7e294facd8d860322da,2
d8c3170c9ff81b5563eba543ff56687bcb7f5127,291
8d31b22869f6a676fe4d1e34d74c0fa3b081421c,1
802c0af68f22b0c3cd4ad3d29f5094e9377995de,3
d0bf3bf1ffaf810d8e0737847666a9b86ea5929f,5
b2d0c5bd13ab100a3acb18e9c869d73904e6e764,4
25be63005f0ba0b4cb8bf2569202ad0e89b4dae3,10
42c8db69b686949ff726b2886305f31fe40f3ab1,2
73be2ebe96ee09dbd7c99f0ee0891fb0f585cdc2,2
a8499cbbe87d00456c391f41207e1981bd7f746a,11
fae714a9fbff876c4cacfe7d437c940d557b44ce,1307
9a23b149c7d89cef8e99a19bb8c36611b8daad8c,1372
efcc334c9d419d3b05612f321730b6d13a697b96,5
3e40c9560a57e5e7beb1870090a4d238286203e1,16
9954d5b44eec41a2ebcbc61f67ce719184c0ec57,16
fb477193cd146c3f04eee090b846400828336999,2
733b13ad666c057c416a23bc694ae2e8391abd8b,1
464790f109222eb30f794349a1eff32fdf8b5c13,5
bc59d39b824900bafb53bf174314a59c2491f2e3,52
e46cc1dab05e366feaf98efc9bd2d57e2fa58410,136
4991eacc064f5edd3acba4ce0d9e0ce27cee2b42,50
1b2a7f42c0a0dce84e2c74e93d03f7ef648eb140,2
cdf37f25489f2459b2183b98a7baafebe2bda776,5
cc598bf7dc8a4b0970b5c654de33706c03dac611,12
05b1ac24709b4e6ccc96d6c41c14ef915110a868,2
3cc8822c93e97e61308f440e62766f16819aad77,5
98d4a07ccf97696c6b7e38e6b0e04e8fd5eba9c3,21
e7b8fa2c005b8f5395be0fa14683d4fe58692d37,5
3c33983b743564db05bc8cc62b47103375b42a8a,3
4480edcf312b8d4350201eca047ccdd2c27f8517,55
849f55368c3609d962adf5a729e192de9027b165,4
ac1735e76dc93386a8015bb982c78509c3625001,6
33c8bb2c6a87e89ed4536ed2ebaa9a1dae2fbfcb,2
6f373d75e8923ceb0c6b248b55f65f06dcf69101,15
f186ecc164e8dad145d4637ac1d55b66e460af7a,14
c74b3983f99a2a177904bd0b997528c1185e1231,38
3e2714992b5023260ebfafd5d8f7d4cd0e2bdd80,27
954b5e340e8ea930f13a9ff2f3a7cbf7ccb3d989,3
633b90ca8d5fbdac4e54b0d6b054e273b3a5efa5,15
ac6cb666d92009bae92362d133c47a886fe46a7f,8
b6e7041f90daf89b17a10bcd73cd3b42d4e3540a,3
18b0c39f99eee508107c47345494e535b8757434,12
015f7ce7d7dfac0469dbacc5022840cd0bf225fc,5
b9d887c225466576ae80ef7f2b109e866ff137b2,78
04b17ff9e819bde4c4fbcccf2b6d8d2781a798b0,105
b7e7d8cdaf3aafd9b79daa8f6ed827d05e3f8548,3
122150168f7d2a1bdc5c208505366d1a9e9c3892,33
558ce3e5b74c37546c66a26e4e03733d4f09ed76,55
86b4dc6277691781015000763563d1baf212cdc7,12
f5f3684fb8d3881a6f90913417b2b5272df76e49,43
be26232efa9543106bfc16f45831f69abaf1c552,6
f54d751f33375054d4ecf30301ef008c8e781f99,1
2dc954e0bd54db891cae362fa99b2ad7992d7294,15
20dfab33f5ab61fc51de65192ed239f8b62782a2,23
553d8a9ecf16d10a786b9b8687b6d0a080fa53f8,165
b26ccf218d933660c551832b4b14976b2acb3f0c,35
257f11820bdf628648466ce07ee0bf67217b543e,3
32ea39f56d90585c63eedfcb631e0a939fc1f95e,8
374a2f4562117a4fb1c381e756f2ef0a068b1542,27
5f044d23726375f451463ae443bb9a33827374be,22
911e2706884020caf8b9b8ca67a2ad3801f067f4,4
c4f613fe5120e9e0217fc104fba6fcfbf59b6575,2
69a6eddd607a80ed413a380aed51fbac3b9aa7a8,2
1bc51a7a74fc1ae005a70af36c9f01b7b8463994,2
1a5631dc716e61cb3fa60bf44b93c4ca5438f7c9,16
a1f6b1d9d816ad7e6a8f071b0efa2638bc80e65e,1
554cc43ac6c31d06c85d6395afe96b796ef29150,7
76e21e83acbec89ee0278e310d98c4e53216c374,2
266172aaf968bb71713490cdc64ae4929ad08b8b,12
52673ab18a8f241e37aea83236ffe0fa84b78655,7
cfd64eec4e583847aff4da7d568c72abccd268ef,4
91ae9bc51e0f61c1c1caa2e26caf6e2add906f38,1
785f71fcd508113a4717bd6efcb2e0545b1c2e66,4
ecb748866e00841e2e00e2c9c3438391a9e9e760,2
14bc8d6755aaff9073576aebdf12a4b50210eb0b,17
c738ffcf2c0717ed3546ea7e0d06cc4df2026024,8
ba7cdb970f1cb49ae7a99948dae6b88d163545fe,3
40f3f0298a01c576d4651b4d166f7461dd018a2c,2
2f78be00194be4d6dbb1de1e7bee428b63a21fea,2
64472bf0bc41b02000bfc69cc5ed58dde0c5d34f,2
113c25653320b0a72548d07242a3cc4ce086f02d,23
dc22269b2325560636f4e8b956bf5e00943562d9,4
c0b47d1914a19abacdf1edf081cbf07485952920,20
e28130bcaf48281b431ea611a546e7520bb90dda,11
a1fc1d2e1b4a5bcfd07549dce9735f24237aa32e,119
91e00c4a785d3f4cd44f1044d3e7b1b34fee8b5c,1267
97962b278a8ab0962e6d450db3829b907f22d09b,10716
3cd6b6aa0f847afeeac7742489f139ce39b4bdcb,12
6d9dfb1267d0a5b23ed3e857526bbca74223313a,3
56475e885ba748e984fb46030f44850348c83fff,5
4401f07f4daac9167dfffc9080c3a978dd36534b,19
7adfa7cdc6ddb873cacd211f4e18e28b3efbb3aa,6
b2798267c5507df594babca9ff0e8ba36bf0a342,520
0050449a0744eed0d900073c9ea3e6b375abf0f7,35
b0387edd5e766b1032f946d6cdb35b765bb45435,1473
1849d0caa52f6748f59c75ee0d29adde9cb3451b,34
d0fc5de3a643fe7f974ed14e410c2ac2f4147d7e,111
32766877b4e1a7eeacfbca50c55d55ce8bb7b73d,317
c63da6e91630b72fa5916314910cb35e82331f70,3
3f462fcf76bb99bc2cb14575eaa7a020595ca277,2
6da96a9fc9cf423994eb6b16c241788c759444f4,4
776647360db37628ccfcaf9a624544b2be45eb7a,4
7bdbd2653fddde6504644455dae4804daa8b393e,12
a5a56bd3dfa31edd1be5af2befee467d1e6e845e,2
5dba808064e7879c04d3e2fb4f10e709bedf51c2,8
8c71d1b06028b1de2558647f7db7421d1c6e9bee,4
27324825defa0d2458a33aa34046ccfcdeac9502,2
329a3286d648414b672a983427e5c7d38589f7f9,4
dc226c023d2b55d9e94b6b0b07b7c76ad6f0b16a,2
d0ac26a264e5b9d5d7d19efddd7205faf1e124d4,246
35ce42e07029b3af62f652a53719fee99bb7a5aa,14
79ec524ff52aa641896f755b63e933ab2877763c,28
a86d527c8b37d303f6ee73ac2e7025cb0cbea14c,5
dcb0d1193a3de3711bdb410c1fe3f70cc5143603,20
7bc6631dd0270941d38d44e6190a47509ef1c801,4
af3fe43d841cb16189a81968dcc589168e92af41,80
c2a25e141e018c6f16b4a2ba3e33f3995bb1a25e,4
80acedae3ed55902b6a15ba5ea121a8dfc7a880a,26
a65bc2712db20207dc1065ba3e3e6fa341145d99,11
bb3c0571d31a2aef2556050127b7b5f99298b237,1
9517900bef528527d8507da5a1992f99513d71b4,4
3ddf9b5b7750bda97a591272fa0860e53b4f5c4f,6
d289f3febda26b59b0c66c581c5f88935f5c0bde,37
e55e5be982a6d2429e9fc3516683da4c30b179f4,2
533bc4c0a30db6a6a4b75bb1094ad2e25f11ae51,53
c63847528219e8e14735ac4778d53242f58afb21,2
c237e88d51b9da12026734101a9ba578d04b4b15,19
a81a2b514eec4614fca277c0cbd8f5a1dbe2946e,4
f7c3ec3a01e4947397e6860bfbd8a91b040bd0b8,2
443b3c03e8ef90a741b156a4c7677a427578c840,19
16e25ef34b375dbc6789b6b0da7d077c1dcefe88,799
726566704f3258b1f4b9fbe2bcb69e1fe752ed09,2
54af7ce4cec024f9c2b82f5c3f8e93a2515c9907,19
c0683dce89eceaab8783b8b47dd2346afc0a9276,490
0f969c00c6a32ea66da00e3b3f70fc62933968d1,1
074bae745d9d99d94ef99f870d0a6bb50d1e7a0b,119
518742bc21f7baa4c9059e9705fca131d4e3a87a,1
f6ed5df9c00c3fda2571ccc75e3055c215e4fc1a,3
42d326353c17085a98f0e81844f0c6320d70e8f3,5
521f5697348d96ac7c725bc2cba14d6ce4944334,18
4b0fa45b842cb1a6721f4e83edd09400c35162fd,63
0acb18d298721a75f433b49030204f59b6544f27,2
6a426693cce083b32ac7e6fc61e458d53624ac0a,3
a60fb1f88f49366df9711c729b0a33a90aba6223,9
cd541de9dc27ae9e8a757c6cadfabb1f8c804d6c,7
ce1b1f00bdbe257bf81394f90373940227506c08,7
9f32048dd1967d7aa5421c490349a1056849cd78,5
f9cf14c8da2a6af4ee8524ca950f644a0b081866,3
7c888ae746da0d9f6a11bab9758c01d641b49d7b,37
37bdf33cffd2f3bb4d4c07ef38a5649fd980639f,93
c17f638565c60c1763a8d5b2cdc034bda184e8e5,8
3e0daf0716888d166329cffa554893846d6ec3be,1
bdcf2b6af64b64d7c83339f75d7a909ed50c6562,4
267c5723e08e04346e447b1e58cf81c80b13f799,3
a7663ad9cf74bb0a25c07085e7a8f2b235d0c0cb,1
b773a8d8c1dfe4cfc6eabf509e26ab011270b9ed,571
572b7a0b8562fd42e51fda1006cdfd3c387fd649,12
2f4677a11fd9de98851886841e55c89a655f2605,25
4640da7e58509996ff03b1a0b018ca8f337391c7,60
a38a1d516fe68542523c772af27e41f28ae9852c,11
3377f6fd15d7de5f574bf531c89b9670e52dc867,2
fb7b5dc0e6146e21e67a1de0c32567e69edb33a6,6
f769671f86ed84a886a4360998ddd7f1fb0bc55d,38
8b94cee99bf13d3216294292a498b095f0947c90,4
1a903f0d1e989bc6fba98fdcbf8e222b5b8cfc6c,6
8636ccb5c0ffd0d1b22c2774a4921cea7e0163b1,4
7c4dbd1df985b171252d0d8deaf3c87c82d710da,49
c140227a8bbc2699b724c9076dc706400eb5cccd,29
f455c8fdef0a28facff05b509b0958ffb9604e10,3
a4a16821d7326a6a62c6ac3d9fc8b3d8f111cefc,14
5ee6527c4386c76a0aae1b07842d6676ee1e91d1,4
67f5650a78de2567c58dbd7545434cc6d3ef9b7e,120
c3f64a2233805ec238b57179b6a2477402ccfe04,2
ed8de1570db856ba830c3e4b19b5628ab24a8853,2
b66b1a103fff88682fab7960e698080f6b847098,14
61e1287551cd912b9744b7ffa813686afa1f97e2,26
a7fa1b9aa104491e44a0489e09febe036c70f4f9,2
c2876c0181d170ed9d4d962599f5b65ba4e85178,5
fde2e35e56424e2fc9b05cd763638c1b52b41ca4,32
c1c836d9eb4f790146eb2aca24260982587f00ed,15
53bf6b155cee8cdf0fd12fe49e4ccfb9cf6714a2,3
2bedd17b64b63158132c1ed92f953956d5782f7b,5
3bd43430f86d58dac31add7b3913563622430eb1,7
9e1cdfb89be553b8d21239a7eeaa0d1bc0cbbf5a,89
183bffb3a3c4bbb4b4a87bd68e7b4627f2af4f1b,6
